title,budget,revenue,genre,belongs_to_franchise,production_company,cert,runtime,popularity,release_season,release_month,averageRating
Bounce,35000000.0,36779296.0,Drama,0,ViacomCBS,PG-13,106.0,13.349518,Fall,Nov,5.7
How the Grinch Stole Christmas,123000000.0,345141403.0,Other,0,NBCUniversal,PG,104.0,11.642462,Fall,Nov,6.2
Rugrats in Paris: The Movie,30.0,103.0,Adventure,1,ViacomCBS,G,78.0,5.568359,Summer,Sep,6.2
102 Dalmatians,85000000.0,183611771.0,Comedy,1,Other,G,100.0,7.668752,Fall,Oct,4.9
Quills,13500000.0,7060876.0,Drama,0,Walt Disney Studios,R,124.0,5.387711,Fall,Nov,7.3
Unbreakable,75000000.0,248118121.0,Other,0,Walt Disney Studios,PG-13,106.0,14.67855,Fall,Nov,7.3
"Crouching Tiger, Hidden Dragon",17000000.0,213525736.0,Adventure,1,Other,PG-13,120.0,19.944953,Fall,Oct,7.8
Dungeons & Dragons,35000000.0,15185241.0,Action,1,WarnerMedia,PG-13,107.0,4.884311,Fall,Dec,3.6
Vertical Limit,75000000.0,215663859.0,Action,0,Sony Pictures,PG-13,124.0,6.548229,Fall,Dec,6.0
The Bounty,25000000.0,8613462.0,Action,0,Other,PG,132.0,7.492912,Spring,May,7.1
The Living Daylights,40000000.0,191185897.0,Action,1,Other,PG,130.0,12.189038,Spring,Jun,6.7
The Transformers: The Movie,6000000.0,5849647.0,Animation,0,Other,PG,84.0,6.759181,Summer,Aug,7.3
Wall Street,15000000.0,43848069.0,Crime,1,Walt Disney Studios,R,126.0,11.672701,Fall,Dec,7.4
Born on the Fourth of July,14000000.0,161001698.0,Drama,0,Other,R,145.0,13.617646,Fall,Dec,7.2
Talk Radio,4000000.0,3468572.0,Drama,0,Other,R,110.0,6.865513,Fall,Dec,7.3
Brewster's Millions,20000000.0,45833132.0,Comedy,0,NBCUniversal,PG,97.0,6.526379,Spring,May,6.6
Snatch,10000000.0,83557872.0,Thriller,0,Sony Pictures,R,103.0,14.014025,Summer,Sep,8.3
Punchline,15000000.0,21032267.0,Comedy,0,Sony Pictures,R,123.0,5.764399,Fall,Oct,5.9
Chocolat,25000000.0,152500343.0,Comedy,0,ViacomCBS,PG-13,121.0,8.9256,Fall,Dec,7.2
"Dude, Where’s My Car?",13000000.0,73180723.0,Comedy,0,Walt Disney Studios,PG-13,83.0,10.890236,Fall,Dec,5.5
The Emperor's New Groove,100000000.0,169327687.0,Adventure,1,Walt Disney Studios,G,78.0,12.297375,Fall,Dec,7.4
Pollock,6.0,8.0,Drama,0,Other,R,122.0,11.179864,Summer,Sep,7.0
What Women Want,70000000.0,374111707.0,Comedy,0,ViacomCBS,PG-13,127.0,9.963079,Fall,Dec,6.4
Finding Forrester,43000000.0,80049764.0,Drama,0,Sony Pictures,PG-13,136.0,10.536255,Fall,Dec,7.3
The Gift,10000000.0,12008642.0,Horror,0,Other,R,111.0,7.886926,Fall,Dec,6.6
Cast Away,90000000.0,429632142.0,Adventure,0,Walt Disney Studios,PG-13,143.0,21.296343,Fall,Dec,7.8
The House of Mirth,10000000.0,5164404.0,Drama,0,Other,PG,140.0,2.492547,Summer,Sep,7.0
Miss Congeniality,45000000.0,212000000.0,Comedy,1,WarnerMedia,PG-13,111.0,9.510762,Fall,Dec,6.3
"O Brother, Where Art Thou?",26000000.0,71868327.0,Action,0,Walt Disney Studios,PG-13,106.0,12.434175,Summer,Aug,7.7
Dracula 2000,28000000.0,33000337.0,Thriller,1,Other,R,99.0,6.000716,Fall,Dec,4.9
Thirteen Days,80000000.0,34566746.0,Drama,0,WarnerMedia,PG-13,145.0,10.204559,Fall,Dec,7.3
Traffic,48000000.0,207515725.0,Thriller,0,Other,R,147.0,8.338222,Fall,Dec,7.6
Shadow of the Vampire,8000000.0,8279017.0,Drama,0,Other,R,92.0,12.691457,Spring,May,6.9
Annie,50000000.0,57059003.0,Comedy,1,Sony Pictures,PG,127.0,8.997507,Spring,Jun,6.6
Don't Tell Mom the Babysitter's Dead,10000000.0,25196249.0,Comedy,0,WarnerMedia,PG-13,105.0,5.402262,Spring,Jun,6.3
At Close Range,6500000.0,2347000.0,Crime,0,Other,R,111.0,10.092348,Spring,Apr,7.0
Antitrust,30000000.0,18195610.0,Action,1,Other,PG-13,108.0,8.142166,Winter,Jan,6.1
Save the Last Dance,13000000.0,91038276.0,Drama,1,Other,PG-13,112.0,4.794088,Winter,Jan,6.2
Panic,1000000.0,779137.0,Comedy,0,Other,R,88.0,7.554807,Fall,Dec,6.6
The Pledge,35000000.0,29400000.0,Crime,0,Other,R,123.0,12.806634,Winter,Jan,6.8
Sugar & Spice,11000000.0,13276953.0,Crime,0,WarnerMedia,PG-13,81.0,7.715908,Winter,Jan,5.7
The Wedding Planner,35000000.0,94728529.0,Comedy,0,Sony Pictures,PG-13,103.0,8.056016,Winter,Jan,5.3
Barfly,3000000.0,3221568.0,Comedy,0,Other,R,100.0,15.170192,Summer,Sep,7.2
Beverly Hills Cop II,20000000.0,299965036.0,Action,1,ViacomCBS,R,100.0,9.200336,Spring,May,6.5
Beverly Hills Cop,15000000.0,316360478.0,Action,1,ViacomCBS,R,105.0,8.503483,Fall,Nov,7.3
Can't Buy Me Love,1800000.0,31623833.0,Drama,0,Walt Disney Studios,PG-13,94.0,9.104462,Summer,Aug,6.8
Cherry 2000,10000000.0,14000.0,Other,0,Other,PG-13,99.0,2.849779,Fall,Nov,5.6
Ernest Goes to Camp,3000000.0,23509382.0,Comedy,1,Other,PG,92.0,5.712291,Spring,May,5.6
The Evil Dead,350000.0,29400000.0,Horror,1,Other,R,85.0,10.421679,Fall,Oct,7.5
Ishtar,55000000.0,14375181.0,Action,0,Sony Pictures,PG-13,107.0,3.986985,Spring,May,4.5
Jaws: The Revenge,23000000.0,51881013.0,Adventure,1,NBCUniversal,PG-13,89.0,9.327986,Summer,Jul,3.0
Less Than Zero,1.0,12396383.0,Drama,0,Walt Disney Studios,R,98.0,4.028679,Fall,Nov,6.5
The Lost Boys,8500000.0,32222567.0,Horror,1,WarnerMedia,R,97.0,9.099731,Summer,Jul,7.3
Mannequin,6000000.0,42721196.0,Fantasy,1,Other,PG,89.0,8.525782,Winter,Feb,6.0
Masters of the Universe,22000000.0,17336370.0,Action,0,Other,PG,106.0,7.106954,Summer,Aug,5.4
The Monster Squad,12000000.0,3769990.0,Horror,0,Other,PG-13,82.0,7.075534,Summer,Aug,7.1
Head Over Heels,14000000.0,10424470.0,Comedy,0,NBCUniversal,PG-13,86.0,5.594987,Winter,Feb,5.5
Hannibal,87000000.0,351692268.0,Crime,1,Other,R,131.0,2.48875,Winter,Feb,6.8
Saving Silverman,22000000.0,19351569.0,Comedy,0,Sony Pictures,PG-13,90.0,8.526823,Winter,Feb,5.9
Recess: School's Out,10000000.0,44460850.0,Other,1,Walt Disney Studios,G,83.0,4.195694,Winter,Jan,6.6
Sweet November,40000000.0,65754228.0,Drama,0,WarnerMedia,PG-13,119.0,14.840318,Winter,Feb,6.7
Monkeybone,75000000.0,5409517.0,Adventure,0,Walt Disney Studios,PG-13,93.0,8.893957,Winter,Feb,4.8
3000 Miles to Graceland,62000000.0,18720175.0,Action,0,Other,R,125.0,4.76448,Winter,Feb,6.0
The Mexican,57000000.0,147845033.0,Action,0,Other,R,123.0,9.958406,Winter,Mar,6.1
"Me, You, Them",1900000.0,2070806.0,Comedy,0,Sony Pictures,PG-13,104.0,1.075939,Summer,Aug,6.9
15 Minutes,60000000.0,56359980.0,Action,0,WarnerMedia,R,120.0,12.149946,Winter,Mar,6.1
Elmer Gantry,3000000.0,10400000.0,Drama,0,Other,PG,146.0,6.409512,Spring,Jun,7.8
Battle Beyond the Stars,2000000.0,11000000.0,Other,0,Other,PG,104.0,2.921405,Summer,Sep,5.5
Death Warrant,4000000.0,16853487.0,Action,0,Other,R,93.0,13.90542,Summer,Sep,5.7
Double Impact,15000000.0,30102717.0,Thriller,0,Other,R,110.0,6.600651,Summer,Jul,5.6
Harley Davidson and the Marlboro Man,23000000.0,7434726.0,Action,0,Other,R,98.0,7.338188,Summer,Aug,6.2
Losin' It,7000000.0,1246141.0,Comedy,0,Other,R,100.0,3.132019,Spring,Apr,4.9
Mermaids,31000000.0,35419397.0,Comedy,0,Other,PG-13,110.0,5.55237,Fall,Dec,6.7
Manhunter,15000000.0,8620929.0,Crime,0,Other,R,119.0,0.338943,Summer,Aug,7.2
Death on the Nile,7920000.0,14560084.0,Other,1,Other,PG,140.0,11.162277,Fall,Oct,7.3
The Longest Yard,2900000.0,43008075.0,Crime,0,ViacomCBS,R,121.0,9.460843,Summer,Aug,7.1
C.H.U.D.,1250000.0,3412497.0,Horror,1,Other,R,88.0,4.412794,Summer,Aug,5.6
Enemy at the Gates,68000000.0,96976270.0,Other,0,Other,R,131.0,10.704813,Winter,Mar,7.6
Exit Wounds,50000000.0,79958599.0,Action,0,WarnerMedia,R,101.0,12.280827,Winter,Mar,5.6
Memento,9000000.0,39723096.0,Other,0,Other,R,113.0,15.450789,Fall,Oct,8.4
Spy Kids,35000000.0,147934180.0,Action,1,Other,PG,88.0,9.576745,Winter,Mar,5.5
Tomcats,11000000.0,23430766.0,Comedy,0,Other,R,95.0,4.63422,Winter,Mar,5.4
The Tailor of Panama,21000000.0,28008462.0,Drama,0,Sony Pictures,R,109.0,6.226933,Winter,Feb,6.1
Along Came a Spider,60000000.0,105178561.0,Crime,1,ViacomCBS,R,104.0,13.214068,Spring,Apr,6.4
Blow,53000000.0,83282296.0,Crime,0,Other,R,124.0,12.332223,Spring,Apr,7.6
Pokémon: Spell of the Unknown,16000000.0,68411275.0,Adventure,1,Other,G,93.0,10.264597,Summer,Jul,5.9
Brigham City,1000000.0,852206.0,Crime,0,Other,PG-13,119.0,0.202478,Winter,Mar,6.7
Bridget Jones's Diary,25000000.0,281929795.0,Comedy,1,ViacomCBS,R,97.0,10.780524,Spring,Apr,6.7
Joe Dirt,17700000.0,30987695.0,Other,1,Sony Pictures,PG-13,91.0,10.442468,Spring,Apr,6.0
Crocodile Dundee in Los Angeles,21150000.0,39438674.0,Adventure,1,Other,PG,92.0,6.640385,Spring,Apr,4.8
Driven,94000000.0,54744738.0,Action,0,Other,PG-13,116.0,5.310558,Spring,Apr,4.6
Town & Country,90000000.0,10372291.0,Comedy,0,WarnerMedia,R,104.0,1.901065,Spring,Apr,4.5
The Mummy Returns,98000000.0,433013274.0,Adventure,1,NBCUniversal,PG-13,130.0,16.945657,Spring,Apr,6.4
Krull,27000000.0,16519460.0,Fantasy,0,Sony Pictures,PG,117.0,9.848674,Summer,Jul,6.1
The World According to Garp,17000000.0,29712172.0,Comedy,0,Other,R,136.0,5.036929,Summer,Aug,7.2
A Home of Our Own,12000000.0,1703282.0,Comedy,0,Other,PG,104.0,4.497919,Fall,Nov,7.1
For the Boys,40000000.0,23202444.0,Other,0,Other,R,138.0,10.336913,Fall,Nov,6.4
Love Story,2200000.0,136400000.0,Drama,0,ViacomCBS,PG,99.0,6.127903,Fall,Dec,6.9
A Knight's Tale,65000000.0,117487473.0,Adventure,0,Sony Pictures,PG-13,132.0,10.90061,Spring,May,6.9
Angel Eyes,53000000.0,29700000.0,Drama,0,Other,R,102.0,5.3962,Spring,May,5.6
Shrek,60000000.0,484409218.0,Adventure,1,NBCUniversal,PG,90.0,17.987728,Spring,May,7.8
Moulin Rouge!,52500000.0,179213434.0,Drama,0,Walt Disney Studios,PG-13,127.0,13.691781,Winter,Mar,7.6
Postcards from the Edge,22000000.0,39071603.0,Comedy,0,Sony Pictures,R,101.0,2.523655,Summer,Sep,6.7
City Slickers,27000000.0,179033791.0,Action,1,WarnerMedia,PG-13,112.0,7.334686,Spring,Jun,6.8
Mississippi Burning,15000000.0,34604000.0,Thriller,0,Other,R,128.0,13.971865,Fall,Dec,7.8
The Magnificent Seven,2000000.0,4905000.0,Other,1,Other,G,128.0,10.650752,Fall,Oct,7.7
Throw Momma from the Train,14000000.0,57915972.0,Crime,0,Other,PG-13,88.0,6.573364,Fall,Dec,6.3
The Animal,22000000.0,84772742.0,Action,0,Other,PG-13,84.0,8.473369,Spring,Jun,4.8
Evolution,80000000.0,98376292.0,Action,0,Sony Pictures,PG-13,101.0,5.395127,Spring,Jun,6.1
Swordfish,102000000.0,147080413.0,Action,0,Other,R,99.0,9.646208,Spring,Jun,6.5
Catch-22,18000000.0,24911670.0,Other,0,ViacomCBS,R,121.0,4.984905,Spring,Jun,7.1
Point Break,24000000.0,83531958.0,Action,0,Other,R,120.0,11.453093,Summer,Jul,7.3
Unlawful Entry,23000000.0,57138719.0,Crime,0,Other,R,117.0,6.477258,Spring,Jun,6.4
Macabre,90000.0,5000000.0,Horror,0,Other,R,72.0,0.837849,Fall,Oct,5.8
Tootsie,21000000.0,177200000.0,Comedy,0,Sony Pictures,PG,116.0,8.451188,Fall,Dec,7.4
Atlantis: The Lost Empire,120000000.0,186053725.0,Animation,1,Walt Disney Studios,PG,95.0,10.901602,Spring,Jun,6.9
Lara Croft: Tomb Raider,115000000.0,274703340.0,Adventure,1,ViacomCBS,PG-13,100.0,15.851722,Spring,Jun,5.8
Dr. Dolittle 2,70000000.0,176104344.0,Comedy,1,Walt Disney Studios,PG,87.0,7.906683,Spring,Jun,4.7
The Fast and the Furious,38000000.0,207283925.0,Action,1,NBCUniversal,PG-13,106.0,1.406181,Spring,Jun,6.8
A.I. Artificial Intelligence,100000000.0,235926552.0,Drama,0,WarnerMedia,PG-13,146.0,13.249364,Spring,Jun,7.2
Baby Boy,16000000.0,29381649.0,Crime,0,Sony Pictures,R,130.0,9.503157,Spring,Jun,6.4
Crazy/Beautiful,13000000.0,16929123.0,Drama,0,Walt Disney Studios,PG-13,99.0,6.236729,Spring,Jun,6.5
Cats & Dogs,60000000.0,93375151.0,Comedy,1,WarnerMedia,PG,87.0,8.142251,Summer,Jul,5.1
Kiss of the Dragon,25000000.0,64437847.0,Action,1,Walt Disney Studios,R,98.0,7.637345,Summer,Jul,6.6
Scary Movie 2,45000000.0,141220678.0,Comedy,1,Other,R,83.0,10.869056,Summer,Jul,5.3
The Cannonball Run,18000000.0,72179579.0,Comedy,1,Other,PG,95.0,6.693055,Spring,Jun,6.3
Donovan's Reef,2686000.0,6600000.0,Adventure,0,Other,PG-13,109.0,1.920256,Spring,Jun,6.9
House of Usher,270000.0,1450000.0,Horror,1,Other,R,79.0,3.481988,Spring,Jun,7.0
The Man Who Shot Liberty Valance,3200000.0,8000000.0,Other,0,Other,R,123.0,6.641827,Spring,Apr,8.1
Shadows and Fog,14000000.0,2735731.0,Thriller,0,Other,PG-13,85.0,8.678022,Fall,Dec,6.7
The Misfits,4000000.0,8200000.0,Drama,0,Other,R,124.0,5.317544,Winter,Jan,7.2
Moby Dick,4500000.0,10400000.0,Adventure,0,Other,R,116.0,4.31583,Spring,Jun,7.3
The Last Dragon,10000000.0,25754284.0,Action,0,Other,PG-13,108.0,6.830599,Winter,Mar,6.9
Outland,16000000.0,17374595.0,Other,0,Other,R,112.0,6.918821,Spring,May,6.6
The Way of the Dragon,130000.0,85000000.0,Action,0,Other,R,100.0,11.116474,Spring,Jun,7.3
Final Fantasy: The Spirits Within,137000000.0,85131830.0,Adventure,0,Other,PG-13,106.0,10.223851,Summer,Jul,6.4
Legally Blonde,18000000.0,141774679.0,Comedy,1,Other,PG-13,96.0,12.769371,Summer,Jul,6.3
The Score,68000000.0,71069884.0,Action,0,ViacomCBS,R,124.0,14.741992,Summer,Jul,6.8
Made,5000000.0,5476060.0,Action,0,Other,R,94.0,3.531682,Summer,Jul,6.4
Above the Law,7500000.0,18869631.0,Action,0,WarnerMedia,R,99.0,5.283245,Spring,Apr,6.0
The Adventures of Baron Munchausen,46630000.0,8083123.0,Action,0,Other,PG,126.0,7.753416,Fall,Dec,7.2
Apartment Zero,4000000.0,670774.0,Thriller,0,Other,R,124.0,3.927714,Summer,Sep,6.9
Bad Dreams,4000000.0,9797098.0,Horror,0,Other,R,86.0,5.296777,Spring,Apr,5.7
Biloxi Blues,20000000.0,51684798.0,Comedy,0,Other,PG-13,106.0,4.619593,Winter,Mar,6.6
The Blob,19000000.0,8247943.0,Horror,0,Sony Pictures,R,95.0,10.874079,Summer,Aug,6.6
The Boost,8000000.0,784990.0,Drama,0,Other,R,95.0,0.964399,Fall,Dec,6.1
Camille Claudel 1915,3512454.0,115860.0,Drama,0,Other,R,95.0,0.134014,Winter,Mar,6.5
Cocktail,20000000.0,171504781.0,Drama,0,Walt Disney Studios,R,104.0,9.270831,Summer,Jul,5.9
Colors,6000000.0,46616067.0,Action,0,Other,R,120.0,5.529808,Spring,Apr,6.8
Coming to America,39000000.0,288752301.0,Comedy,1,ViacomCBS,R,116.0,7.830087,Spring,Jun,7.1
Critters,2000000.0,13167232.0,Action,1,WarnerMedia,PG-13,82.0,10.113807,Spring,Apr,6.1
Critters 2,4500000.0,3813293.0,Comedy,1,WarnerMedia,PG-13,86.0,9.97523,Spring,Apr,5.5
Ernest Saves Christmas,6000000.0,28202109.0,Comedy,1,Walt Disney Studios,PG,95.0,3.590547,Fall,Nov,5.7
Frantic,20000000.0,17637950.0,Crime,0,WarnerMedia,R,120.0,8.105859,Winter,Feb,6.9
The Great Outdoors,24000000.0,43455230.0,Comedy,0,Other,PG,91.0,11.666172,Spring,Jun,6.7
Hot to Trot,9000000.0,6436211.0,Comedy,0,WarnerMedia,PG,88.0,1.99161,Summer,Aug,4.5
The Lair of the White Worm,2500000.0,1189315.0,Comedy,0,Other,R,93.0,9.97466,Summer,Sep,5.9
The Land Before Time,12300000.0,84460846.0,Animation,1,Walt Disney Studios,G,69.0,13.631352,Fall,Nov,7.4
License to Drive,8000000.0,22433275.0,Comedy,0,Walt Disney Studios,PG-13,90.0,9.631158,Summer,Jul,6.4
My Stepmother is an Alien,20000000.0,13854000.0,Comedy,0,Other,PG-13,108.0,6.493525,Fall,Dec,5.4
Off Limits,12000000.0,7242035.0,Action,0,Walt Disney Studios,R,102.0,11.516965,Winter,Mar,6.3
Permanent Record,8000000.0,1893139.0,Drama,0,ViacomCBS,PG-13,91.0,1.194377,Spring,Apr,6.4
Red Heat,29000000.0,34994648.0,Action,0,Other,R,104.0,14.25013,Spring,Jun,6.1
Return of the Living Dead Part II,6200000.0,9205924.0,Comedy,1,Other,R,89.0,6.606325,Winter,Jan,5.8
The Return of the Living Dead,4000000.0,14237000.0,Comedy,1,Other,R,91.0,6.258984,Spring,May,7.3
The Man from Snowy River,3500000.0,20659423.0,Other,1,Other,PG,104.0,3.382894,Winter,Mar,7.3
The Serpent and the Rainbow,7000000.0,19595031.0,Horror,0,NBCUniversal,R,98.0,7.791952,Winter,Feb,6.5
Sunset,16000000.0,4594452.0,Action,0,Other,R,102.0,1.835663,Spring,Apr,5.7
They Live,4000000.0,13008928.0,Action,0,Other,R,94.0,11.292364,Fall,Nov,7.3
Twins,15000000.0,216614388.0,Comedy,0,NBCUniversal,PG,107.0,5.952494,Fall,Dec,6.1
Always,31000000.0,74134790.0,Fantasy,0,NBCUniversal,PG,122.0,5.443097,Fall,Dec,6.4
American Ninja,1000000.0,10499694.0,Action,1,Other,R,95.0,7.314536,Summer,Aug,5.5
The Big Picture,5000000.0,117463.0,Comedy,0,Other,PG-13,100.0,6.69473,Summer,Sep,6.2
Bill & Ted's Excellent Adventure,10000000.0,40485039.0,Adventure,1,Other,PG,90.0,15.109261,Winter,Feb,7.0
Black Rain,30000000.0,45892212.0,Action,0,ViacomCBS,R,125.0,6.973408,Summer,Sep,6.7
Casualties of War,22500000.0,18671317.0,Drama,0,Other,R,113.0,7.435688,Summer,Aug,7.1
Cyborg,500000.0,10166459.0,Action,1,Other,R,86.0,8.473602,Spring,Apr,5.1
Dad,19000000.0,19738015.0,Drama,0,Other,PG,117.0,2.727017,Fall,Oct,6.3
Earth Girls Are Easy,10000000.0,3916303.0,Other,0,Other,PG,100.0,11.509677,Summer,Sep,5.4
Farewell to the King,16000000.0,2420917.0,Other,0,Other,PG-13,117.0,1.629224,Winter,Mar,6.3
Harlem Nights,30000000.0,60864870.0,Comedy,0,Other,R,116.0,9.01086,Fall,Nov,6.1
Johnny Handsome,20000000.0,7237794.0,Crime,0,Other,R,94.0,9.059459,Summer,Sep,6.2
K-9,17000000.0,78247647.0,Action,1,Other,PG-13,101.0,5.772293,Spring,Apr,6.0
Kickboxer,1500000.0,14697005.0,Action,1,Other,R,97.0,6.939994,Spring,Apr,6.5
Leviathan,25000000.0,15704614.0,Adventure,0,Other,R,98.0,10.653446,Winter,Mar,5.8
Little Monsters,7000000.0,793775.0,Adventure,0,Other,PG,102.0,6.256969,Summer,Aug,6.1
Lock Up,24000000.0,22099847.0,Action,0,Other,R,115.0,4.701379,Summer,Aug,6.4
Look Who's Talking,7500000.0,296000000.0,Comedy,1,Sony Pictures,PG-13,93.0,5.795045,Fall,Oct,5.9
Major League,11000000.0,49797148.0,Comedy,1,Other,R,107.0,5.304376,Winter,Feb,7.2
Miracle Mile,3000000.0,1145404.0,Romance,0,Other,R,87.0,10.018693,Spring,May,7.0
Next of Kin,12000000.0,15942628.0,Adventure,0,Other,R,108.0,3.801832,Fall,Oct,5.9
No Holds Barred,8000000.0,16093651.0,Action,0,WarnerMedia,PG-13,93.0,0.863547,Spring,Jun,4.4
Red Scorpion,16000000.0,4192440.0,Action,1,Other,R,105.0,2.549325,Fall,Dec,5.2
Jurassic Park III,93000000.0,368780809.0,Adventure,1,NBCUniversal,PG-13,92.0,0.648867,Summer,Jul,5.9
Brother,12000000.0,15250000.0,Crime,0,Other,R,114.0,8.134524,Summer,Sep,7.1
Planet of the Apes,100000000.0,362211740.0,Thriller,0,Walt Disney Studios,PG-13,119.0,17.319836,Summer,Jul,5.7
Cure,20000.0,99000.0,Crime,0,Other,R,111.0,3.111281,Fall,Nov,7.4
Jackpot,400000.0,43719.0,Comedy,0,Other,R,97.0,0.218588,Summer,Jul,5.6
Wet Hot American Summer,5000000.0,295206.0,Comedy,0,Other,R,97.0,6.386082,Summer,Jul,6.6
Road House,15000000.0,30050028.0,Action,1,Other,R,114.0,2.943427,Spring,May,6.6
Sea of Love,19000000.0,110879513.0,Drama,0,NBCUniversal,R,113.0,9.801967,Summer,Sep,6.8
"See No Evil, Hear No Evil",18000000.0,46908987.0,Crime,0,Sony Pictures,R,103.0,17.367336,Spring,May,6.9
Shocker,5000000.0,16554699.0,Thriller,0,Other,R,109.0,5.587765,Fall,Oct,5.5
Tango & Cash,55000000.0,63408614.0,Action,0,WarnerMedia,R,104.0,7.507261,Fall,Dec,6.4
Three Fugitives,15000000.0,40590000.0,Comedy,0,Walt Disney Studios,PG-13,96.0,3.96986,Winter,Jan,6.2
Uncle Buck,15000000.0,79258538.0,Comedy,0,NBCUniversal,PG,100.0,8.13754,Summer,Aug,7.1
Vampire's Kiss,2000000.0,725131.0,Comedy,0,Other,R,103.0,3.265426,Summer,Sep,6.0
The Wizard,6000000.0,14278900.0,Adventure,0,Other,PG,100.0,5.763954,Fall,Dec,6.1
The Cotton Club,58000000.0,25928721.0,Other,0,Other,R,127.0,9.508061,Fall,Dec,6.6
Original Sin,42000000.0,35402320.0,Thriller,0,Other,R,118.0,9.970359,Summer,Aug,6.1
The Princess Diaries,37000000.0,165335153.0,Comedy,1,Walt Disney Studios,G,115.0,7.387171,Summer,Aug,6.4
Rush Hour 2,90000000.0,347325802.0,Action,1,WarnerMedia,PG-13,90.0,8.345985,Summer,Aug,6.6
Altered States,15000000.0,19853892.0,Other,0,WarnerMedia,R,102.0,10.603299,Fall,Dec,6.9
American Pie 2,30000000.0,287553595.0,Comedy,1,Other,R,108.0,10.25103,Summer,Aug,6.4
Osmosis Jones,75000000.0,13596911.0,Adventure,0,WarnerMedia,PG,95.0,6.405831,Summer,Aug,6.3
American Outlaws,35000000.0,13678913.0,Action,0,Other,PG-13,94.0,10.855383,Summer,Aug,6.0
Session 9,1500000.0,373967.0,Horror,0,Other,R,100.0,14.242234,Summer,Aug,6.4
Captain Corelli's Mandolin,57000000.0,62112895.0,Drama,0,NBCUniversal,R,131.0,9.243715,Summer,Aug,5.9
Rat Race,48000000.0,85498534.0,Adventure,0,ViacomCBS,PG-13,112.0,12.330275,Summer,Jul,6.4
Jay and Silent Bob Strike Back,22000000.0,33788161.0,Comedy,1,Other,R,104.0,11.619446,Summer,Aug,6.8
Ghosts of Mars,28000000.0,14010832.0,Action,0,Sony Pictures,R,98.0,7.058599,Summer,Aug,4.9
Summer Catch,34000000.0,19693891.0,Drama,0,WarnerMedia,PG-13,108.0,5.499867,Summer,Aug,5.1
Jeepers Creepers,10000000.0,59217789.0,Horror,1,Other,R,90.0,10.414363,Summer,Jul,6.2
Vamp,1900000.0,4790926.0,Comedy,0,Other,R,93.0,4.119963,Summer,Jul,6.0
The Musketeer,40000000.0,27053815.0,Action,0,Other,PG-13,104.0,4.260945,Summer,Sep,4.9
Rock Star,57000000.0,16991902.0,Other,0,WarnerMedia,R,105.0,10.076223,Summer,Sep,6.3
L.I.E.,700000.0,1667192.0,Drama,0,Other,R,97.0,8.66635,Winter,Jan,7.1
The Glass House,30000000.0,23619609.0,Drama,1,Sony Pictures,PG-13,106.0,6.418936,Summer,Sep,5.8
Hardball,32000000.0,40222729.0,Comedy,0,ViacomCBS,PG-13,106.0,7.674549,Summer,Sep,6.4
Big Trouble,40000000.0,8493890.0,Action,0,Walt Disney Studios,PG-13,85.0,5.761051,Spring,Apr,6.5
Glitter,22000000.0,5271666.0,Drama,0,Walt Disney Studios,PG-13,104.0,5.420686,Summer,Sep,2.3
Training Day,45000000.0,104876233.0,Action,0,WarnerMedia,R,122.0,13.664622,Fall,Oct,7.7
Sidewalks of New York,1000000.0,2402459.0,Comedy,0,Other,R,107.0,2.678923,Fall,Nov,6.4
Play Misty for Me,725000.0,10600000.0,Crime,0,Other,R,102.0,5.820841,Fall,Nov,7.0
Pocketful of Miracles,2900000.0,5000000.0,Comedy,0,Other,R,136.0,2.649605,Fall,Dec,7.2
SpaceCamp,18000000.0,9697739.0,Other,0,Other,PG,107.0,6.41742,Spring,Jun,5.7
Don't Say a Word,50000000.0,100020092.0,Thriller,0,Other,R,113.0,6.824871,Summer,Sep,6.3
Hearts in Atlantis,31000000.0,24185781.0,Drama,1,WarnerMedia,PG-13,101.0,6.425321,Summer,Sep,6.9
Zoolander,28000000.0,60780981.0,Comedy,1,ViacomCBS,PG-13,89.0,10.40782,Summer,Sep,6.6
Joy Ride,23000000.0,36642838.0,Other,1,Other,R,97.0,10.337689,Fall,Oct,6.6
Max Keeble's Big Move,12000000.0,17292381.0,Comedy,0,Walt Disney Studios,PG,86.0,2.828884,Fall,Oct,5.4
Serendipity,28000000.0,77516304.0,Comedy,0,ViacomCBS,PG-13,90.0,5.715737,Fall,Oct,6.9
The Big Red One,4500000.0,7206220.0,Drama,0,Other,R,113.0,5.395103,Spring,May,7.1
Coal Miner's Daughter,15000000.0,67182787.0,Drama,0,NBCUniversal,PG,125.0,2.847277,Winter,Mar,7.5
Bandits,75000000.0,67631903.0,Action,0,Other,PG-13,123.0,13.136791,Fall,Oct,6.5
Corky Romano,11000000.0,23978402.0,Action,0,Walt Disney Studios,PG-13,86.0,4.890067,Fall,Oct,4.7
Mulholland Drive,15000000.0,20117339.0,Thriller,0,Other,R,147.0,18.184056,Spring,May,7.9
Bones,10000000.0,7316658.0,Action,0,WarnerMedia,R,96.0,6.513545,Fall,Oct,4.2
Dirty Harry,4000000.0,35976000.0,Action,1,Other,R,102.0,10.255315,Fall,Dec,7.7
From Hell,35000000.0,74558115.0,Horror,0,Walt Disney Studios,R,122.0,7.79014,Fall,Oct,6.8
The Last Castle,72000000.0,27642707.0,Action,0,Other,R,131.0,9.807552,Fall,Oct,7.0
