imdb_id,id,title,original_language,genre,belongs_to_franchise,production_company,release_date,runtime,popularity,is_Adult,numVotes,averageRating
tt0459242,29138,Crossing the Bridge: The Sound of Istanbul,en,Documentary,0,Corazón International,2005-05-27,90.0,1.172386,0,6125.0,7.9
tt0428649,17628,I Am a Sex Addict,en,Comedy,0,Reinventing the Wheel,2005-10-14,98.0,1.650461,0,3185.0,6.0
tt0456899,8443,Lower City,pt,Drama,0,VideoFilmes,2005-05-16,98.0,1.93022,0,3687.0,6.6
tt0179182,18553,Forever Mine,en,Crime,0,Forever Mine (UK) Limited,1999-12-09,115.0,5.147033,0,2299.0,5.3
tt0414344,26567,The War Within,en,Drama,0,HDNet Films,2005-09-30,93.0,1.005088,0,1188.0,6.8
tt0422015,34186,The Ax,fr,Comedy,0,K.G. Productions,2005-03-02,122.0,4.171214,0,7655.0,7.4
tt0372122,17021,Adam & Steve,en,Comedy,0,Funny Boy Films,2006-03-31,99.0,0.859022,0,2984.0,5.9
tt0216584,22747,Bob the Butler,en,Comedy,0,Rampage Entertainment,2005-03-10,90.0,1.836802,0,3768.0,5.6
tt0426627,17741,Stoned,en,Drama,0,Number 9 Films,2005-11-18,102.0,7.441462,0,3875.0,5.8
tt0029217,25563,Marked Woman,en,Drama,0,First National Pictures,1937-04-10,96.0,1.771875,0,3591.0,7.2
tt0079832,146322,Running,en,Drama,0,Canadian Film Development (CFDC),1979-10-30,102.0,0.985056,0,695.0,5.9
tt0022696,43147,Blessed Event,en,Drama,0,Warner Bros.,1932-09-10,80.0,0.090803,0,552.0,7.0
tt0446059,7549,Fearless,zh,Drama,1,Golden Harvest Company,2006-01-26,103.0,6.187094,0,73171.0,7.6
tt0022453,151590,Susan Lenox (Her Fall and Rise),en,Adventure,0,Metro-Goldwyn-Mayer (MGM),1931-10-10,76.0,0.506049,0,1098.0,6.4
tt0101273,41796,The Adjuster,en,Comedy,0,Alliance Entertainment,1992-05-29,102.0,1.901063,0,3206.0,6.7
tt0463985,9615,The Fast and the Furious: Tokyo Drift,en,Action,1,Universal Pictures,2006-06-03,104.0,2.238808,0,245111.0,6.0
tt0455499,9513,Garfield: A Tail of Two Kitties,en,Animation,1,Twentieth Century Fox,2006-06-15,78.0,7.217377,0,39650.0,5.0
tt0478209,20604,Metal: A Headbanger's Journey,en,Documentary,0,Seville Pictures,2005-09-14,91.0,1.905009,0,11761.0,8.1
tt0477877,410,Summer in Berlin,de,Comedy,0,Peter Rommel Productions,2005-09-09,105.0,1.11126,0,2757.0,6.9
tt0105187,31692,The Public Eye,en,Action,0,Universal Pictures,1992-01-01,99.0,6.268871,0,3415.0,6.5
tt0041207,25509,The Bribe,en,Crime,0,Metro-Goldwyn-Mayer (MGM),1949-02-03,98.0,0.844059,0,1607.0,6.6
tt0038256,31998,Without Love,en,Romance,0,Metro-Goldwyn-Mayer (MGM),1945-01-01,111.0,1.02174,0,2047.0,6.7
tt0456020,9917,Waist Deep,en,Action,0,Rogue Pictures,2006-06-23,97.0,4.212434,0,9461.0,5.9
tt0079859,10770,The Sheriff and the Satellite Kid,it,Comedy,1,Leone Film,1979-08-10,88.0,3.812074,0,3569.0,6.2
tt0061647,4375,Triple Cross,en,Action,0,Cineurop,1966-12-09,140.0,10.188296,0,2320.0,6.3
tt0383518,8008,Mouth to Mouth,en,Drama,0,M2M Films,2005-06-02,101.0,1.586873,0,2934.0,6.2
tt0074836,60269,Mad Dog Morgan,en,Action,0,Motion Picture Productions,1976-07-09,102.0,2.212707,0,1364.0,6.1
tt0101798,43654,Edward II,en,History,0,British Screen Productions,1991-09-03,90.0,4.556825,0,2446.0,6.8
tt0468094,7872,The Road to Guantanamo,en,Documentary,0,Film4,2006-03-09,95.0,1.514503,0,11115.0,7.4
tt0478197,57406,Leonard Cohen: I'm Your Man,en,Documentary,0,Lionsgate,2006-09-11,98.0,0.322965,0,2104.0,6.8
tt0443496,18191,Edmond,en,Drama,0,120dB Films,2005-08-31,82.0,3.858023,0,11385.0,6.2
tt0422861,14474,The Oh in Ohio,en,Comedy,0,Ambush Entertainment,2006-03-30,88.0,7.502117,0,6024.0,5.5
tt0449059,773,Little Miss Sunshine,en,Comedy,0,Fox Searchlight Pictures,2006-07-26,102.0,5.320117,0,443733.0,7.8
tt0432260,16429,Brothers of the Head,en,Music,0,Potboiler Productions,2005-01-01,93.0,0.492083,0,1719.0,6.4
tt0489707,19999,Forgiving Dr. Mengele,en,Documentary,0,Media Process Group Inc.,2006-02-24,82.0,0.090293,0,560.0,7.0
tt0347105,126090,Fuse,bs,Comedy,0,Refresh Production,2003-08-15,105.0,1.557965,0,2030.0,7.3
tt0085384,36576,Curse of the Pink Panther,en,Crime,1,United Artists,1983-08-12,109.0,8.046375,0,5568.0,4.4
tt0093873,36762,Rock 'n' Roll Nightmare,en,Horror,0,Thunder (II),1987-01-02,83.0,0.186921,0,1549.0,4.1
tt0439008,19676,These Girls,en,Comedy,0,Grana Productions,2005-09-10,92.0,1.042863,0,1502.0,5.5
tt0066546,10308,Why Does Herr R. Run Amok?,de,Drama,0,Antiteater-Produktion,1970-06-27,84.0,0.620251,0,2406.0,7.4
tt0055719,19972,The 300 Spartans,en,Action,0,Twentieth Century Fox,1962-08-01,114.0,6.734287,0,6639.0,6.6
tt0040338,21631,The Fallen Idol,en,Drama,0,London Film Productions,1948-09-30,95.0,1.982942,0,7872.0,7.7
tt0039313,35955,Desperate,en,Crime,0,RKO Radio Pictures,1947-05-09,73.0,0.826279,0,1940.0,6.8
tt0041555,41214,Knock on Any Door,en,Crime,0,Santana Pictures Corporation,1949-01-01,100.0,1.19379,0,3081.0,6.8
tt0449467,1164,Babel,en,Drama,0,Paramount Pictures,2006-09-08,143.0,12.60853,0,291220.0,7.4
tt0026205,71282,China Seas,en,Adventure,0,Metro-Goldwyn-Mayer (MGM),1935-08-16,87.0,5.272138,0,2279.0,6.9
tt0065874,72881,I Walk the Line,en,Drama,0,Columbia Pictures,1970-11-18,97.0,0.775854,0,1748.0,6.6
tt0430674,9520,The Thief Lord,en,Adventure,0,Thema Production,2006-01-04,98.0,2.919269,0,5784.0,5.9
tt0049263,42839,The Girl Can't Help It,en,Comedy,0,Twentieth Century Fox,1956-12-01,99.0,2.364634,0,3056.0,6.8
tt0369994,13141,Strangers with Candy,en,Comedy,0,Comedy Central Films,2006-07-28,97.0,3.786971,0,7874.0,6.0
tt0079758,31915,Prophecy,en,Horror,0,Paramount Pictures,1979-01-01,102.0,3.579175,0,4503.0,5.6
tt0065950,45817,The Kremlin Letter,en,Drama,0,Twentieth Century Fox,1970-02-01,120.0,0.906391,0,1849.0,6.3
tt0032155,43838,Young Mr. Lincoln,en,History,0,Cosmopolitan Productions,1939-06-09,100.0,2.062713,0,7546.0,7.6
tt0492912,31463,Subject Two,en,Horror,0,Cardiac Pictures,2006-01-20,93.0,1.039179,0,1506.0,5.4
tt0459666,11554,Three Times,zh,Crime,0,3H Films,2005-05-20,136.0,1.104479,0,5439.0,7.0
tt0074597,25305,The Gumball Rally,en,Action,0,Warner Bros.,1976-07-28,105.0,6.627829,0,3770.0,6.3
tt0492506,35199,Wordplay,en,Documentary,0,Grinder Productions,2006-06-26,94.0,0.750184,0,3587.0,7.3
tt0064040,15383,Army of Shadows,fr,War,0,Les Films Corona,1969-09-10,145.0,7.872569,0,21364.0,8.2
tt0079759,47850,Orchestra Rehearsal,it,Foreign,0,Daimo Cinematografica,1978-10-01,70.0,1.277491,0,4250.0,7.2
tt0430304,9072,Little Man,en,Comedy,0,Revolution Studios,2006-08-31,98.0,7.067602,0,51022.0,4.5
tt0025028,43903,Dames,en,Romance,0,Warner Bros.,1934-09-01,91.0,0.26615,0,1896.0,7.1
tt0023926,43600,Dancing Lady,en,Comedy,0,Metro-Goldwyn-Mayer (MGM),1933-11-24,92.0,6.232671,0,2108.0,6.8
tt0047376,73907,The Purple Plain,en,Drama,0,J. Arthur Rank Organisation,1954-11-25,100.0,0.916951,0,1910.0,6.5
tt0071361,27716,Coonskin,en,Action,0,Albert S. Ruddy Productions,1975-08-20,100.0,2.674903,0,2721.0,6.6
tt0266075,54111,Whispering Corridors 2: Memento Mori,ko,Fantasy,1,Cine-2000 Film Production,1999-12-24,98.0,1.822103,0,3240.0,6.4
tt0415778,9727,End Game,en,Action,0,Millennium Films,2006-03-22,93.0,2.534678,0,5185.0,5.1
tt0399862,14120,End of the Spear,en,Adventure,0,Every Tribe Entertainment,2005-12-02,108.0,0.881335,0,5000.0,6.8
tt0056626,76344,Two for the Seesaw,en,Romance,0,Argyle Productions,1962-11-24,119.0,1.345865,0,1565.0,6.7
tt0062883,42636,The Detective,en,Drama,0,Arcola Pictures,1968-05-28,114.0,0.782194,0,2957.0,6.5
tt0385880,9297,Monster House,en,Animation,0,Columbia Pictures,2006-07-21,91.0,15.402378,0,102902.0,6.6
tt0408120,26826,Wrong Side Up,en,Comedy,0,Negativ,2005-02-17,100.0,0.176722,0,1579.0,7.3
tt0498199,81312,Just Love Me,pl,Drama,0,MTL Maxfilm,2006-01-20,98.0,0.579309,0,1508.0,5.0
tt0420555,5070,How Much Do You Love Me?,fr,Comedy,0,Fidélité Productions,2005-10-26,95.0,6.599255,0,6575.0,5.7
tt0376543,13802,Colour Me Kubrick,en,Comedy,0,Colour Me K Productions Limited,2005-01-01,86.0,2.555216,0,6344.0,6.1
tt0060722,43778,Death of a Bureaucrat,es,Comedy,0,Instituto Cubano del Arte e Industrias Cinematográficos (ICAIC),1966-07-24,85.0,0.392533,0,1167.0,7.7
tt0417148,326,Snakes on a Plane,en,Action,0,New Line Cinema,2006-08-06,105.0,7.418574,0,133214.0,5.4
tt0457513,512,Scoop,en,Comedy,0,BBC Films,2006-07-27,96.0,8.16339,0,81330.0,6.6
tt0415306,9718,Talladega Nights: The Ballad of Ricky Bobby,en,Comedy,0,Columbia Pictures,2006-08-04,116.0,6.936688,0,169099.0,6.6
tt0477347,1593,Night at the Museum,en,Action,1,Twentieth Century Fox,2006-10-20,108.0,16.661966,0,317737.0,6.4
tt0469641,1852,World Trade Center,en,Drama,0,Paramount Pictures,2006-08-09,128.0,13.332102,0,78016.0,5.9
tt0420223,1262,Stranger Than Fiction,en,Comedy,0,Columbia Pictures,2006-09-09,113.0,10.798092,0,220331.0,7.5
tt0038213,43610,The Valley of Decision,en,Drama,0,Metro-Goldwyn-Mayer (MGM),1945-06-01,119.0,0.230534,0,1876.0,7.4
tt0052990,126781,The Last Angry Man,en,Drama,0,Fred Kohlmar Productions,1959-10-22,100.0,0.099822,0,728.0,7.0
tt0026424,47758,The Good Fairy,en,Comedy,0,Universal Pictures,1935-02-18,98.0,0.842381,0,1249.0,7.5
tt0464184,13338,Sione's Wedding,en,Comedy,0,South Pacific Pictures,2006-03-29,97.0,0.658538,0,1490.0,6.4
tt0430357,82,Miami Vice,en,Action,0,Universal Pictures,2006-07-27,134.0,11.72545,0,111024.0,6.0
tt0455958,14963,The Groomsmen,en,Comedy,0,Marlboro Road Gang Productions,2006-06-09,98.0,3.098757,0,4301.0,6.1
tt0396857,9921,Shadowboxer,en,Action,0,Teton Films,2005-09-09,93.0,3.146891,0,6549.0,5.5
tt0031260,36342,Each Dawn I Die,en,Drama,0,First National Pictures,1939-08-19,92.0,2.037482,0,2991.0,7.3
tt0113682,51043,Loch Ness,en,Drama,0,Polygram Filmed Entertainment,1996-08-23,101.0,2.610615,0,4193.0,5.5
tt0377569,24164,"Good Morning, Night",it,Drama,0,Filmalbatros,2003-01-01,106.0,1.611098,0,3405.0,7.1
tt0388505,1986,Live and Become,fr,Drama,0,Elzévir Films,2005-03-30,140.0,2.749427,0,5859.0,7.8
tt0043879,31152,On Dangerous Ground,en,Crime,0,RKO Radio Pictures,1951-12-17,82.0,1.830056,0,6378.0,7.3
tt0454921,1402,The Pursuit of Happyness,en,Drama,0,Columbia Pictures,2006-12-14,117.0,20.981716,0,454679.0,8.0
tt0269217,2805,Tears of the Black Tiger,th,Romance,0,Aichi Arts Center,2000-10-05,110.0,1.078123,0,2664.0,6.9
tt0455967,9293,John Tucker Must Die,en,Comedy,0,Twentieth Century Fox,2006-07-27,87.0,7.810301,0,80320.0,5.8
tt0429589,9906,The Ant Bully,en,Fantasy,0,Warner Bros.,2006-07-27,88.0,7.000272,0,37257.0,5.8
tt0024239,43597,Lady Killer,en,Comedy,0,Warner Bros.,1933-12-09,76.0,0.513768,0,1566.0,7.0
tt0421229,47880,Mrs Palfrey at The Claremont,en,Comedy,0,Cineville,2005-11-25,108.0,2.6982,0,3221.0,7.6
tt0456149,31032,The Death of Mr. Lazarescu,ro,Comedy,0,Mandragora,2005-05-17,150.0,3.360684,0,14030.0,7.9
tt0074360,51857,Cría Cuervos,es,Drama,0,Elías Querejeta Producciones Cinematográficas S.L.,1975-01-26,110.0,4.881051,0,9244.0,8.0
tt0068379,42479,Ciao! Manhattan,en,Documentary,0,Court Pictures,1973-04-19,84.0,0.065306,0,1001.0,5.8
tt0055038,145899,"Gas, Inspector Palmu!",en,Comedy,1,Fennada-Filmi,1961-08-30,94.0,0.41551,0,1433.0,7.8
tt0049653,43542,The Rainmaker,en,Comedy,0,Hal Wallis Productions,1956-12-13,121.0,1.469077,0,3539.0,7.0
tt0479884,1948,Crank,en,Action,1,Lakeshore Entertainment,2006-08-31,88.0,12.627593,0,235739.0,6.9
tt0430576,148,The Secret Life of Words,en,Drama,0,El Deseo,2005-12-15,112.0,12.775583,0,12033.0,7.5
tt0774095,9951,The Dudesons Movie,en,Action,0,Oy Rabbit Films Ltd.,2006-03-31,76.0,1.26363,0,3208.0,6.1
tt1701210,77221,Black Gold,en,Adventure,0,Quinta Communications,2011-12-21,130.0,6.652197,0,11331.0,6.7
tt0029030,77250,The Hurricane,en,Action,0,The Samuel Goldwyn Company,1937-11-05,110.0,0.329549,0,2347.0,7.2
tt0426501,52452,Johnny Was,en,Action,0,Ben Katz Productions,2006-09-19,93.0,0.647692,0,1637.0,5.5
tt0460902,31979,Played,en,Thriller,0,Attica Films Ltd.,2006-01-01,87.0,0.951017,0,1335.0,4.4
tt0402910,5289,Chaos,en,Drama,0,Mobius International,2005-01-17,106.0,9.51795,0,51744.0,6.5
tt0448075,9782,The Night Listener,en,Drama,0,Hart Sharp Entertainment,2006-02-12,91.0,11.478867,0,14759.0,5.9
tt0414853,9907,Barnyard,en,Animation,0,O Entertainment,2006-08-04,90.0,6.984949,0,28306.0,5.6
tt0067778,42501,Murmur of the Heart,fr,Comedy,0,Nouvelles Éditions de Films (NEF),1971-04-27,118.0,3.981996,0,9076.0,7.7
tt0039896,27203,They Won't Believe Me,en,Mystery,0,RKO Radio Pictures,1947-07-16,95.0,1.686848,0,2113.0,7.2
tt0048291,63618,The Left Hand of God,en,Drama,0,Twentieth Century Fox,1955-09-02,87.0,1.347798,0,2359.0,6.5
tt0052700,35921,Compulsion,en,Crime,0,Darryl F. Zanuck Productions,1959-04-01,103.0,1.240376,0,6006.0,7.4
tt0036695,15696,A Canterbury Tale,en,War,0,The Archers,1944-08-21,124.0,1.77798,0,5134.0,7.5
tt0071424,19017,Dirty Mary Crazy Larry,en,Action,0,Twentieth Century Fox,1974-05-17,93.0,2.314337,0,6351.0,6.7
tt0032209,42756,Angels Over Broadway,en,Drama,0,Columbia Pictures,1940-10-02,79.0,1.164564,0,1001.0,6.6
tt0091069,37929,Fortress,en,Horror,0,Crawford Productions,1985-11-24,88.0,1.134903,0,2696.0,7.1
tt0462590,9762,Step Up,en,Music,1,Touchstone Pictures,2006-08-11,104.0,14.21769,0,111496.0,6.5
tt0383060,14113,Zoom,en,Family,0,Revolution Studios,2006-08-11,83.0,11.967444,0,19094.0,4.4
tt0034299,86604,Tom Dick and Harry,en,Comedy,0,RKO Radio Pictures,1941-06-13,87.0,0.8313,0,1021.0,6.4
tt0452039,21712,Mind Game,ja,Adventure,0,Studio 4°C,2004-08-07,103.0,3.586257,0,8499.0,7.8
tt0433405,15414,Land of the Blind,en,Drama,0,Avnet/Kerner Productions,2006-01-01,110.0,1.469243,0,3555.0,6.5
tt0468489,7859,Half Nelson,en,Drama,0,Hunting Lane Films,2006-08-11,107.0,12.155115,0,84596.0,7.2
tt0428856,16998,The Moustache,fr,Thriller,0,Les Films des Tournelles,2005-05-15,87.0,5.54542,0,4945.0,6.7
tt0111800,25645,Wing Chun,cn,Romance,0,Peace Film Production Co.,1994-03-24,93.0,2.01819,0,2990.0,7.0
tt0108606,58311,Executioners,cn,Action,1,China Entertainment Films Production,1993-09-30,101.0,0.832443,0,1117.0,5.9
tt0103295,18672,The Legend of the Swordsman,cn,Action,1,Film Workshop,1992-06-26,107.0,2.872173,0,4081.0,7.2
tt0090952,39776,Peking Opera Blues,cn,Action,0,Cinema City,1986-09-06,104.0,0.773614,0,2163.0,7.3
tt0410764,11559,Tideland,en,Fantasy,0,Recorded Picture Company (RPC),2005-09-09,120.0,6.796465,0,32070.0,6.5
tt0039431,31513,Good News,en,Comedy,0,Metro-Goldwyn-Mayer (MGM),1947-12-26,93.0,0.793978,0,2410.0,6.9
tt0114126,10348,Thunderbolt,cn,Action,0,Golden Harvest Company,1995-09-08,108.0,4.542915,0,8436.0,6.4
tt0026393,26718,G-Men,en,Action,0,First National Pictures,1935-05-04,85.0,1.059075,0,3580.0,7.1
tt0418455,1023,Adam's Apples,da,Drama,0,M&M Productions,2005-04-15,94.0,6.044534,0,46293.0,7.8
tt0035703,59964,Cabin in the Sky,en,Fantasy,0,Metro-Goldwyn-Mayer (MGM),1943-04-09,98.0,1.233446,0,2772.0,7.1
tt0472582,2168,2:37,en,Drama,0,Kojo Pictures,2006-05-26,91.0,6.558245,0,6976.0,6.8
tt0433412,10118,Material Girls,en,Comedy,0,Metro-Goldwyn-Mayer (MGM),2006-08-18,97.0,4.581577,0,21553.0,4.0
tt0384793,9788,Accepted,en,Comedy,0,Universal Pictures,2006-08-18,93.0,7.06088,0,124438.0,6.4
tt0418832,14174,Lie with Me,en,Drama,0,Conquering Lion Pictures,2005-09-10,93.0,9.317941,0,14448.0,5.3
tt0074442,11689,Crime Busters,it,Action,0,Tritone Cinematografica,1977-04-01,110.0,9.351042,0,10696.0,7.2
tt0115587,39797,Att stjäla en tjuv,en,Comedy,0,Blackstone Pictures AB,1996-12-25,93.0,0.370968,0,752.0,4.1
tt0106779,39749,Drömkåken,sv,Comedy,0,Cinema Art,1993-10-29,97.0,0.382586,0,3151.0,5.5
tt0273719,14893,Shake It,da,Comedy,0,Angel Films,2001-11-16,98.0,0.891316,0,3261.0,6.1
tt0039211,33813,Born to Kill,en,Crime,0,RKO Radio Pictures,1947-05-03,92.0,2.187318,0,4790.0,7.2
tt0381690,1540,Heading South,en,Drama,0,Haut et Court,2005-09-07,108.0,2.355532,0,2682.0,6.3
tt0049743,26502,Seven Men from Now,en,Action,0,Batjac Productions,1956-08-04,78.0,2.511267,0,4751.0,7.4
tt0027421,57840,Captain January,en,Comedy,0,Twentieth Century Fox,1936-04-24,77.0,2.033395,0,1228.0,7.1
tt0443543,1491,The Illusionist,en,Fantasy,0,Bull's Eye Entertainment,2006-08-18,110.0,11.494009,0,356573.0,7.6
tt0040076,34233,Adventures of Don Juan,en,Action,0,Warner Bros.,1948-12-01,110.0,2.050167,0,2802.0,7.0
tt0040834,33792,State of the Union,en,Comedy,0,Liberty Films (II),1948-04-30,124.0,1.927017,0,3519.0,7.3
tt0029511,51601,San Quentin,en,Action,0,Warner Bros.,1937-05-24,70.0,0.475803,0,1789.0,6.5
tt0436697,1165,The Queen,en,Drama,0,Pathé Pictures International,2006-09-15,103.0,7.904371,0,104890.0,7.3
tt0390808,7291,36th Precinct,fr,Crime,0,Gaumont International,2004-11-24,111.0,12.727685,0,16503.0,7.1
tt0486551,9988,Beerfest,en,Comedy,0,Warner Bros.,2006-08-25,110.0,7.481125,0,64416.0,6.3
tt0462346,24115,How to Eat Fried Worms,en,Comedy,0,Gran Via,2006-01-01,98.0,4.691574,0,5211.0,5.3
tt0445990,11652,Invincible,en,Drama,0,Walt Disney Pictures,2006-08-25,105.0,9.794881,0,66812.0,7.1
tt0417225,13816,Idlewild,en,Crime,0,Atlas Entertainment,2006-08-25,121.0,1.747683,0,5302.0,6.3
tt0030764,34006,A Slight Case of Murder,en,Comedy,0,Warner Bros.,1938-03-05,85.0,1.421327,0,1991.0,7.1
tt0423310,22238,The Syrian Bride,he,Drama,0,Eran Riklis Productions,2004-11-11,97.0,1.225592,0,3259.0,7.4
tt0425600,4913,"Sorry, Haters",en,Drama,0,IFC Productions,2005-09-10,83.0,1.359754,0,1410.0,6.2
tt0075144,63848,The Ritz,en,Music,0,Courtyard Films,1976-08-12,91.0,0.473585,0,2233.0,6.9
tt0056267,43006,My Geisha,en,Comedy,0,Paramount Pictures,1962-06-13,119.0,0.14668,0,1325.0,6.6
tt0038363,19072,Blithe Spirit,en,Fantasy,0,Two Cities Films,1945-05-14,96.0,3.219717,0,5913.0,7.1
tt0029747,25599,Way Out West,en,Comedy,0,Hal Roach Studios,1937-04-16,64.0,2.339021,0,7707.0,7.6
tt0473753,11227,Angel-A,fr,Romance,0,EuropaCorp,2005-12-21,91.0,5.512501,0,32362.0,7.1
tt0038577,29589,Green for Danger,en,Drama,0,Individual Pictures,1946-12-07,91.0,1.725261,0,4481.0,7.5
tt0032339,33810,A Chump at Oxford,en,Comedy,0,Hal Roach Studios,1940-02-16,63.0,3.007421,0,3616.0,7.4
tt0029923,43841,Block-Heads,en,Comedy,0,Hal Roach Studios,1938-08-18,57.0,1.440106,0,3615.0,7.6
tt0097702,41937,The Icicle Thief,it,Comedy,0,Bambú Cinema e TV,1989-02-16,90.0,0.02553,0,951.0,7.0
tt0451176,64499,Quinceañera,it,Drama,0,Cinetic Media,2006-06-05,90.0,0.584072,0,4026.0,6.9
tt0436689,24055,The Puffy Chair,en,Drama,0,Duplass Brothers Productions,2005-01-17,85.0,0.709745,0,4880.0,6.5
tt0431213,14597,Lassie,en,Adventure,0,Odyssey Entertainment,2005-12-16,100.0,12.61454,0,4170.0,6.7
tt0446747,40769,Mutual Appreciation,en,Drama,0,Houston King Productions,2005-03-01,109.0,0.3671,0,1826.0,6.7
tt0450345,9708,The Wicker Man,en,Mystery,0,Warner Bros.,2006-09-01,102.0,9.423256,0,64651.0,3.7
tt0473024,14351,Crossover,en,Action,0,360 Pictures,2006-09-01,95.0,0.906143,0,8930.0,2.2
tt0414951,9813,The Quiet,en,Drama,0,Andrea Sperling Productions,2005-09-12,96.0,4.997751,0,15779.0,6.2
tt0088015,271,Ronja Robbersdaughter,sv,Adventure,0,FilmTeknik,1984-12-20,126.0,5.135373,0,10398.0,7.3
tt0096184,35327,Framed,en,Action,0,Svensk Filmindustri (SF),1988-02-25,101.0,1.385902,0,2182.0,5.8
tt0177347,49940,Breaking Out,sv,Comedy,0,Sonet Film AB,1999-02-19,105.0,1.371217,0,2037.0,6.3
tt0111807,22471,Yrrol,sv,Comedy,0,Cinema Art,1994-10-28,88.0,1.103116,0,3792.0,6.9
tt0460989,1116,The Wind That Shakes the Barley,en,Drama,0,Sixteen Films,2006-06-23,124.0,6.752524,0,47193.0,7.5
tt0040175,29966,Blood on the Moon,en,Action,0,RKO Radio Pictures,1948-11-09,88.0,1.033927,0,2447.0,6.9
tt0050782,43231,Le Notti Bianche,it,Drama,0,Cinematografica Associati (CI.AS.),1957-07-06,101.0,2.69067,0,7422.0,7.8
tt0367082,41508,Fateless,hu,War,0,Hungarian Motion Picture Ltd.,2005-02-10,140.0,5.824746,0,6541.0,6.9
tt0051433,61564,The Bravados,en,Drama,0,Twentieth Century Fox,1958-06-25,98.0,2.759182,0,4981.0,7.0
tt0023470,50070,The Sign of the Cross,en,Drama,0,Paramount Pictures,1932-11-30,124.0,1.166429,0,2044.0,6.9
tt0048037,37628,The Criminal Life of Archibaldo de la Cruz,es,Comedy,0,Alianza Cinematográfica Española,1955-01-01,89.0,1.054443,0,4830.0,7.8
tt0073502,55343,Overlord,en,War,0,Joswend,1975-07-01,83.0,3.751877,0,2651.0,7.1
tt0464196,5072,Severance,en,Horror,0,Qwerty Films,2006-05-19,96.0,9.632547,0,36805.0,6.5
tt0417189,2566,Time to Leave,fr,Drama,0,Fidélité Productions,2005-05-16,85.0,3.333665,0,8590.0,7.1
tt0427969,1249,Hollywoodland,en,Drama,0,Focus Features,2006-08-31,126.0,7.464981,0,33010.0,6.5
tt0475944,9954,The Covenant,en,Action,0,Screen Gems,2006-09-08,97.0,12.72212,0,47179.0,5.3
tt0031507,43829,Jesse James,en,Western,1,Twentieth Century Fox,1939-01-14,106.0,9.067078,0,4042.0,7.0
tt0434139,7511,The Last Kiss,en,Comedy,0,Lakeshore Entertainment,2006-09-10,115.0,9.996541,0,40961.0,6.4
tt0435479,32687,Gabrielle,fr,Action,0,Azor Films,2005-01-01,90.0,1.129631,0,1850.0,6.4
tt0427968,14057,Trust the Man,en,Comedy,0,Sidney Kimmel Entertainment,2005-09-01,103.0,10.184628,0,8436.0,5.7
tt0423169,13075,Sherrybaby,en,Drama,0,Big Beach Films,2006-09-08,96.0,3.319349,0,11436.0,6.6
tt0277605,24916,Bio Zombie,cn,Horror,0,Toho Company,1998-06-11,94.0,0.870092,0,2284.0,6.5
tt0387808,7512,Idiocracy,en,Adventure,0,Twentieth Century Fox,2006-09-01,84.0,12.130803,0,147633.0,6.6
tt0486358,1776,Jesus Camp,en,Documentary,0,A&E IndieFilms,2006-09-15,87.0,4.886956,0,26474.0,7.4
tt0456470,1963,The Bow,ko,Drama,0,Happinet(I).,2005-05-12,89.0,2.717261,0,10817.0,7.1
tt0026249,58905,The Crusades,en,Adventure,0,Paramount Pictures,1935-08-21,125.0,0.456739,0,1015.0,6.6
tt0419198,10846,The Tiger and the Snow,it,Comedy,0,Melampo Cinematografica,2005-10-14,114.0,5.524817,0,13558.0,7.1
tt0063456,32969,Pretty Poison,en,Crime,0,Twentieth Century Fox,1968-07-18,89.0,1.916337,0,3314.0,7.1
tt0414993,1381,The Fountain,en,Drama,0,Warner Bros.,2006-09-06,96.0,11.577121,0,229905.0,7.2
tt0109440,15097,Fear City: A Family-Style Comedy,en,Comedy,0,Téléma,1994-03-09,93.0,7.985398,0,8579.0,7.6
tt0118644,34068,Assassin(s),en,Drama,0,Les Productions Lazennec,1997-04-30,128.0,2.499591,0,1979.0,6.5
tt0032080,43837,Union Pacific,en,Drama,0,Paramount Pictures,1939-05-05,135.0,1.378422,0,2657.0,7.1
tt0064107,15374,A Boy Named Charlie Brown,en,Animation,0,Cinema Center Films,1969-12-04,86.0,1.852328,0,4558.0,7.3
tt0069289,15242,"Snoopy, Come Home",en,Family,0,Cinema Center Films,1972-09-08,81.0,1.811747,0,4242.0,7.5
tt0129414,125759,A Soldier's Sweetheart,en,TV Movie,0,Showtime Networks,1998-06-09,112.0,0.053375,0,586.0,6.3
tt0354899,300,The Science of Sleep,fr,Comedy,0,Partizan Films,2006-02-11,105.0,10.603991,0,67821.0,7.3
tt0032342,31148,City for Conquest,en,Music,0,Warner Bros.,1940-09-21,104.0,1.461503,0,2186.0,7.3
tt0439630,16411,Initial D,cn,Action,0,Media Asia Films,2005-05-12,107.0,4.331811,0,7722.0,6.4
tt0120088,44046,Wicked,en,Thriller,0,Flipped Out Productions,1998-01-17,88.0,2.045542,0,2875.0,5.2
